abs fee rates diff,TX - higher fee rate (>=+0.5),fee rate,txn,block height,block hash,master node,TX - lower fee rate (<=-0.5),fee rate,txn
14.41500991,1d68334af832f65bebefc2cf878346df958f1dc38f802f027a200cf0a31f0cc4,1429.57746479,16,2235302,10e728546d71a5a6e822d803afa4922c457c13e6fc1347733752cb4fb244e85c,342b38c832e18bfc85c0fcf1955e0dbcfc7ffb2a6dc5cbdf7a084f2a18973960,3fa675c328abb29e7c493ca704e4ca9b9faeea94c8ec02be174be4c65ec2fe2a,1415.16245488,2
14.41500991,6d4194642040634e076e2bdc880035d4316e7e75a97de5fc64fa58104aaa2201,1429.57746479,3,2235302,10e728546d71a5a6e822d803afa4922c457c13e6fc1347733752cb4fb244e85c,342b38c832e18bfc85c0fcf1955e0dbcfc7ffb2a6dc5cbdf7a084f2a18973960,3fa675c328abb29e7c493ca704e4ca9b9faeea94c8ec02be174be4c65ec2fe2a,1415.16245488,2
14.41500991,e6bdb7f80a279891575e0ff419d05278b25104cc0d96463b0f836fe816ac9d90,1429.57746479,14,2235302,10e728546d71a5a6e822d803afa4922c457c13e6fc1347733752cb4fb244e85c,342b38c832e18bfc85c0fcf1955e0dbcfc7ffb2a6dc5cbdf7a084f2a18973960,3fa675c328abb29e7c493ca704e4ca9b9faeea94c8ec02be174be4c65ec2fe2a,1415.16245488,2
14.41500991,3a18c38795c05e97cfe6b99a4b00c4afe9d78e2eb895f7a6cee544728726d438,1429.57746479,5,2235302,10e728546d71a5a6e822d803afa4922c457c13e6fc1347733752cb4fb244e85c,342b38c832e18bfc85c0fcf1955e0dbcfc7ffb2a6dc5cbdf7a084f2a18973960,3fa675c328abb29e7c493ca704e4ca9b9faeea94c8ec02be174be4c65ec2fe2a,1415.16245488,2
14.41500991,e6bdb7f80a279891575e0ff419d05278b25104cc0d96463b0f836fe816ac9d90,1429.57746479,14,2235302,10e728546d71a5a6e822d803afa4922c457c13e6fc1347733752cb4fb244e85c,342b38c832e18bfc85c0fcf1955e0dbcfc7ffb2a6dc5cbdf7a084f2a18973960,8f00f492efa1d804439195a3686949080f1bcf5f604fcf93b42d1431da6a4345,1415.16245488,6
14.41500991,e6bdb7f80a279891575e0ff419d05278b25104cc0d96463b0f836fe816ac9d90,1429.57746479,14,2235302,10e728546d71a5a6e822d803afa4922c457c13e6fc1347733752cb4fb244e85c,342b38c832e18bfc85c0fcf1955e0dbcfc7ffb2a6dc5cbdf7a084f2a18973960,99f8a3170dc3cabdfa3fa99bce6a9f4cb72de0a36b66cae4074bd43dc1c3f956,1415.16245488,11
14.41500991,e6bdb7f80a279891575e0ff419d05278b25104cc0d96463b0f836fe816ac9d90,1429.57746479,14,2235302,10e728546d71a5a6e822d803afa4922c457c13e6fc1347733752cb4fb244e85c,342b38c832e18bfc85c0fcf1955e0dbcfc7ffb2a6dc5cbdf7a084f2a18973960,390c0767cbb238d547c4ef420a02a0ff55ff703ed6f4ca9152bda619538f0779,1415.16245488,9
14.41500991,3a18c38795c05e97cfe6b99a4b00c4afe9d78e2eb895f7a6cee544728726d438,1429.57746479,5,2235302,10e728546d71a5a6e822d803afa4922c457c13e6fc1347733752cb4fb244e85c,342b38c832e18bfc85c0fcf1955e0dbcfc7ffb2a6dc5cbdf7a084f2a18973960,63b3fe0d89ebb4bce79a104a7a619e3640ac89bc58ec0a07fb1e915f24826f3d,1415.16245488,4
14.41500991,04d1620fbada8bdaf6563734ca2bcabadfda49611642533eac93a746de2fcc4a,1429.57746479,10,2235302,10e728546d71a5a6e822d803afa4922c457c13e6fc1347733752cb4fb244e85c,342b38c832e18bfc85c0fcf1955e0dbcfc7ffb2a6dc5cbdf7a084f2a18973960,a23a3edf3c353a12c16edad7f9125678d3d0a8a0e2a3972b45762e5cc3638c51,1415.16245488,7
14.41500991,e6bdb7f80a279891575e0ff419d05278b25104cc0d96463b0f836fe816ac9d90,1429.57746479,14,2235302,10e728546d71a5a6e822d803afa4922c457c13e6fc1347733752cb4fb244e85c,342b38c832e18bfc85c0fcf1955e0dbcfc7ffb2a6dc5cbdf7a084f2a18973960,63b3fe0d89ebb4bce79a104a7a619e3640ac89bc58ec0a07fb1e915f24826f3d,1415.16245488,4
14.41500991,04d1620fbada8bdaf6563734ca2bcabadfda49611642533eac93a746de2fcc4a,1429.57746479,10,2235302,10e728546d71a5a6e822d803afa4922c457c13e6fc1347733752cb4fb244e85c,342b38c832e18bfc85c0fcf1955e0dbcfc7ffb2a6dc5cbdf7a084f2a18973960,63b3fe0d89ebb4bce79a104a7a619e3640ac89bc58ec0a07fb1e915f24826f3d,1415.16245488,4
14.41500991,e6bdb7f80a279891575e0ff419d05278b25104cc0d96463b0f836fe816ac9d90,1429.57746479,14,2235302,10e728546d71a5a6e822d803afa4922c457c13e6fc1347733752cb4fb244e85c,342b38c832e18bfc85c0fcf1955e0dbcfc7ffb2a6dc5cbdf7a084f2a18973960,a23a3edf3c353a12c16edad7f9125678d3d0a8a0e2a3972b45762e5cc3638c51,1415.16245488,7
14.41500991,e6bdb7f80a279891575e0ff419d05278b25104cc0d96463b0f836fe816ac9d90,1429.57746479,14,2235302,10e728546d71a5a6e822d803afa4922c457c13e6fc1347733752cb4fb244e85c,342b38c832e18bfc85c0fcf1955e0dbcfc7ffb2a6dc5cbdf7a084f2a18973960,9401780ad87609f76283d16e2645856272677b7c6861e4a377b572bc5a25e582,1415.16245488,13
14.41500991,04d1620fbada8bdaf6563734ca2bcabadfda49611642533eac93a746de2fcc4a,1429.57746479,10,2235302,10e728546d71a5a6e822d803afa4922c457c13e6fc1347733752cb4fb244e85c,342b38c832e18bfc85c0fcf1955e0dbcfc7ffb2a6dc5cbdf7a084f2a18973960,390c0767cbb238d547c4ef420a02a0ff55ff703ed6f4ca9152bda619538f0779,1415.16245488,9
14.41500991,523e434a7fa3c7be9305882bdc0de24be0fb7b02a6763ea90b84dc8b2a4e62c5,1429.57746479,17,2235302,10e728546d71a5a6e822d803afa4922c457c13e6fc1347733752cb4fb244e85c,342b38c832e18bfc85c0fcf1955e0dbcfc7ffb2a6dc5cbdf7a084f2a18973960,3fa675c328abb29e7c493ca704e4ca9b9faeea94c8ec02be174be4c65ec2fe2a,1415.16245488,2
14.41500991,04d1620fbada8bdaf6563734ca2bcabadfda49611642533eac93a746de2fcc4a,1429.57746479,10,2235302,10e728546d71a5a6e822d803afa4922c457c13e6fc1347733752cb4fb244e85c,342b38c832e18bfc85c0fcf1955e0dbcfc7ffb2a6dc5cbdf7a084f2a18973960,8f00f492efa1d804439195a3686949080f1bcf5f604fcf93b42d1431da6a4345,1415.16245488,6
14.41500991,04d1620fbada8bdaf6563734ca2bcabadfda49611642533eac93a746de2fcc4a,1429.57746479,10,2235302,10e728546d71a5a6e822d803afa4922c457c13e6fc1347733752cb4fb244e85c,342b38c832e18bfc85c0fcf1955e0dbcfc7ffb2a6dc5cbdf7a084f2a18973960,3fa675c328abb29e7c493ca704e4ca9b9faeea94c8ec02be174be4c65ec2fe2a,1415.16245488,2
14.41500991,523e434a7fa3c7be9305882bdc0de24be0fb7b02a6763ea90b84dc8b2a4e62c5,1429.57746479,17,2235302,10e728546d71a5a6e822d803afa4922c457c13e6fc1347733752cb4fb244e85c,342b38c832e18bfc85c0fcf1955e0dbcfc7ffb2a6dc5cbdf7a084f2a18973960,8f00f492efa1d804439195a3686949080f1bcf5f604fcf93b42d1431da6a4345,1415.16245488,6
14.41500991,408e80cacf9104a80d0df66491b45a6135d4bb7e653d6095bd86f6374dadc8db,1429.57746479,19,2235302,10e728546d71a5a6e822d803afa4922c457c13e6fc1347733752cb4fb244e85c,342b38c832e18bfc85c0fcf1955e0dbcfc7ffb2a6dc5cbdf7a084f2a18973960,3fa675c328abb29e7c493ca704e4ca9b9faeea94c8ec02be174be4c65ec2fe2a,1415.16245488,2
14.41500991,408e80cacf9104a80d0df66491b45a6135d4bb7e653d6095bd86f6374dadc8db,1429.57746479,19,2235302,10e728546d71a5a6e822d803afa4922c457c13e6fc1347733752cb4fb244e85c,342b38c832e18bfc85c0fcf1955e0dbcfc7ffb2a6dc5cbdf7a084f2a18973960,8f00f492efa1d804439195a3686949080f1bcf5f604fcf93b42d1431da6a4345,1415.16245488,6
14.41500991,523e434a7fa3c7be9305882bdc0de24be0fb7b02a6763ea90b84dc8b2a4e62c5,1429.57746479,17,2235302,10e728546d71a5a6e822d803afa4922c457c13e6fc1347733752cb4fb244e85c,342b38c832e18bfc85c0fcf1955e0dbcfc7ffb2a6dc5cbdf7a084f2a18973960,99f8a3170dc3cabdfa3fa99bce6a9f4cb72de0a36b66cae4074bd43dc1c3f956,1415.16245488,11
14.41500991,408e80cacf9104a80d0df66491b45a6135d4bb7e653d6095bd86f6374dadc8db,1429.57746479,19,2235302,10e728546d71a5a6e822d803afa4922c457c13e6fc1347733752cb4fb244e85c,342b38c832e18bfc85c0fcf1955e0dbcfc7ffb2a6dc5cbdf7a084f2a18973960,99f8a3170dc3cabdfa3fa99bce6a9f4cb72de0a36b66cae4074bd43dc1c3f956,1415.16245488,11
14.41500991,523e434a7fa3c7be9305882bdc0de24be0fb7b02a6763ea90b84dc8b2a4e62c5,1429.57746479,17,2235302,10e728546d71a5a6e822d803afa4922c457c13e6fc1347733752cb4fb244e85c,342b38c832e18bfc85c0fcf1955e0dbcfc7ffb2a6dc5cbdf7a084f2a18973960,390c0767cbb238d547c4ef420a02a0ff55ff703ed6f4ca9152bda619538f0779,1415.16245488,9
14.41500991,523e434a7fa3c7be9305882bdc0de24be0fb7b02a6763ea90b84dc8b2a4e62c5,1429.57746479,17,2235302,10e728546d71a5a6e822d803afa4922c457c13e6fc1347733752cb4fb244e85c,342b38c832e18bfc85c0fcf1955e0dbcfc7ffb2a6dc5cbdf7a084f2a18973960,63b3fe0d89ebb4bce79a104a7a619e3640ac89bc58ec0a07fb1e915f24826f3d,1415.16245488,4
14.41500991,408e80cacf9104a80d0df66491b45a6135d4bb7e653d6095bd86f6374dadc8db,1429.57746479,19,2235302,10e728546d71a5a6e822d803afa4922c457c13e6fc1347733752cb4fb244e85c,342b38c832e18bfc85c0fcf1955e0dbcfc7ffb2a6dc5cbdf7a084f2a18973960,f86c9561fc972052eb2f9d97a3bd54d58919c5e4c21c5885ca05eb5d8567c4e5,1415.16245488,18
14.41500991,408e80cacf9104a80d0df66491b45a6135d4bb7e653d6095bd86f6374dadc8db,1429.57746479,19,2235302,10e728546d71a5a6e822d803afa4922c457c13e6fc1347733752cb4fb244e85c,342b38c832e18bfc85c0fcf1955e0dbcfc7ffb2a6dc5cbdf7a084f2a18973960,390c0767cbb238d547c4ef420a02a0ff55ff703ed6f4ca9152bda619538f0779,1415.16245488,9
14.41500991,408e80cacf9104a80d0df66491b45a6135d4bb7e653d6095bd86f6374dadc8db,1429.57746479,19,2235302,10e728546d71a5a6e822d803afa4922c457c13e6fc1347733752cb4fb244e85c,342b38c832e18bfc85c0fcf1955e0dbcfc7ffb2a6dc5cbdf7a084f2a18973960,63b3fe0d89ebb4bce79a104a7a619e3640ac89bc58ec0a07fb1e915f24826f3d,1415.16245488,4
14.41500991,408e80cacf9104a80d0df66491b45a6135d4bb7e653d6095bd86f6374dadc8db,1429.57746479,19,2235302,10e728546d71a5a6e822d803afa4922c457c13e6fc1347733752cb4fb244e85c,342b38c832e18bfc85c0fcf1955e0dbcfc7ffb2a6dc5cbdf7a084f2a18973960,a23a3edf3c353a12c16edad7f9125678d3d0a8a0e2a3972b45762e5cc3638c51,1415.16245488,7
14.41500991,408e80cacf9104a80d0df66491b45a6135d4bb7e653d6095bd86f6374dadc8db,1429.57746479,19,2235302,10e728546d71a5a6e822d803afa4922c457c13e6fc1347733752cb4fb244e85c,342b38c832e18bfc85c0fcf1955e0dbcfc7ffb2a6dc5cbdf7a084f2a18973960,b25d2c0b6f8c005e9880b891f3269d8b57b618ab8d49377390cb8a59967263dc,1415.16245488,15
14.41500991,cc391745f550e2cbd8e1ce74ebb352eb3189c2f7db512da38482ced71487b349,1429.57746479,8,2235302,10e728546d71a5a6e822d803afa4922c457c13e6fc1347733752cb4fb244e85c,342b38c832e18bfc85c0fcf1955e0dbcfc7ffb2a6dc5cbdf7a084f2a18973960,3fa675c328abb29e7c493ca704e4ca9b9faeea94c8ec02be174be4c65ec2fe2a,1415.16245488,2
14.41500991,408e80cacf9104a80d0df66491b45a6135d4bb7e653d6095bd86f6374dadc8db,1429.57746479,19,2235302,10e728546d71a5a6e822d803afa4922c457c13e6fc1347733752cb4fb244e85c,342b38c832e18bfc85c0fcf1955e0dbcfc7ffb2a6dc5cbdf7a084f2a18973960,9401780ad87609f76283d16e2645856272677b7c6861e4a377b572bc5a25e582,1415.16245488,13
14.41500991,cc391745f550e2cbd8e1ce74ebb352eb3189c2f7db512da38482ced71487b349,1429.57746479,8,2235302,10e728546d71a5a6e822d803afa4922c457c13e6fc1347733752cb4fb244e85c,342b38c832e18bfc85c0fcf1955e0dbcfc7ffb2a6dc5cbdf7a084f2a18973960,8f00f492efa1d804439195a3686949080f1bcf5f604fcf93b42d1431da6a4345,1415.16245488,6
14.41500991,cc391745f550e2cbd8e1ce74ebb352eb3189c2f7db512da38482ced71487b349,1429.57746479,8,2235302,10e728546d71a5a6e822d803afa4922c457c13e6fc1347733752cb4fb244e85c,342b38c832e18bfc85c0fcf1955e0dbcfc7ffb2a6dc5cbdf7a084f2a18973960,63b3fe0d89ebb4bce79a104a7a619e3640ac89bc58ec0a07fb1e915f24826f3d,1415.16245488,4
14.41500991,cc391745f550e2cbd8e1ce74ebb352eb3189c2f7db512da38482ced71487b349,1429.57746479,8,2235302,10e728546d71a5a6e822d803afa4922c457c13e6fc1347733752cb4fb244e85c,342b38c832e18bfc85c0fcf1955e0dbcfc7ffb2a6dc5cbdf7a084f2a18973960,a23a3edf3c353a12c16edad7f9125678d3d0a8a0e2a3972b45762e5cc3638c51,1415.16245488,7
14.41500991,99504c54ecd518d82f705554e86adb724ae1e8748b4da28367d2d8b8e1ce017e,1429.57746479,12,2235302,10e728546d71a5a6e822d803afa4922c457c13e6fc1347733752cb4fb244e85c,342b38c832e18bfc85c0fcf1955e0dbcfc7ffb2a6dc5cbdf7a084f2a18973960,a23a3edf3c353a12c16edad7f9125678d3d0a8a0e2a3972b45762e5cc3638c51,1415.16245488,7
14.41500991,99504c54ecd518d82f705554e86adb724ae1e8748b4da28367d2d8b8e1ce017e,1429.57746479,12,2235302,10e728546d71a5a6e822d803afa4922c457c13e6fc1347733752cb4fb244e85c,342b38c832e18bfc85c0fcf1955e0dbcfc7ffb2a6dc5cbdf7a084f2a18973960,63b3fe0d89ebb4bce79a104a7a619e3640ac89bc58ec0a07fb1e915f24826f3d,1415.16245488,4
14.41500991,99504c54ecd518d82f705554e86adb724ae1e8748b4da28367d2d8b8e1ce017e,1429.57746479,12,2235302,10e728546d71a5a6e822d803afa4922c457c13e6fc1347733752cb4fb244e85c,342b38c832e18bfc85c0fcf1955e0dbcfc7ffb2a6dc5cbdf7a084f2a18973960,390c0767cbb238d547c4ef420a02a0ff55ff703ed6f4ca9152bda619538f0779,1415.16245488,9
14.41500991,99504c54ecd518d82f705554e86adb724ae1e8748b4da28367d2d8b8e1ce017e,1429.57746479,12,2235302,10e728546d71a5a6e822d803afa4922c457c13e6fc1347733752cb4fb244e85c,342b38c832e18bfc85c0fcf1955e0dbcfc7ffb2a6dc5cbdf7a084f2a18973960,99f8a3170dc3cabdfa3fa99bce6a9f4cb72de0a36b66cae4074bd43dc1c3f956,1415.16245488,11
14.41500991,99504c54ecd518d82f705554e86adb724ae1e8748b4da28367d2d8b8e1ce017e,1429.57746479,12,2235302,10e728546d71a5a6e822d803afa4922c457c13e6fc1347733752cb4fb244e85c,342b38c832e18bfc85c0fcf1955e0dbcfc7ffb2a6dc5cbdf7a084f2a18973960,8f00f492efa1d804439195a3686949080f1bcf5f604fcf93b42d1431da6a4345,1415.16245488,6
14.41500991,99504c54ecd518d82f705554e86adb724ae1e8748b4da28367d2d8b8e1ce017e,1429.57746479,12,2235302,10e728546d71a5a6e822d803afa4922c457c13e6fc1347733752cb4fb244e85c,342b38c832e18bfc85c0fcf1955e0dbcfc7ffb2a6dc5cbdf7a084f2a18973960,3fa675c328abb29e7c493ca704e4ca9b9faeea94c8ec02be174be4c65ec2fe2a,1415.16245488,2
14.41500991,523e434a7fa3c7be9305882bdc0de24be0fb7b02a6763ea90b84dc8b2a4e62c5,1429.57746479,17,2235302,10e728546d71a5a6e822d803afa4922c457c13e6fc1347733752cb4fb244e85c,342b38c832e18bfc85c0fcf1955e0dbcfc7ffb2a6dc5cbdf7a084f2a18973960,a23a3edf3c353a12c16edad7f9125678d3d0a8a0e2a3972b45762e5cc3638c51,1415.16245488,7
14.41500991,523e434a7fa3c7be9305882bdc0de24be0fb7b02a6763ea90b84dc8b2a4e62c5,1429.57746479,17,2235302,10e728546d71a5a6e822d803afa4922c457c13e6fc1347733752cb4fb244e85c,342b38c832e18bfc85c0fcf1955e0dbcfc7ffb2a6dc5cbdf7a084f2a18973960,9401780ad87609f76283d16e2645856272677b7c6861e4a377b572bc5a25e582,1415.16245488,13
129201.29376257,2e6910372a570f8669ccf7fe4447a3da3748ccbd18d90cbfd67937a476552fb7,180884.43661972,4,2235274,dc2d3193f76c23d5e1d7c2b7683e7482e1496c4434a1069cc538707d8cdcfc91,3d6150090010c358b0bb44758c0b257699c6eade3e75decfa94b2e29407f77c7,9c4fc2319187aaaed383ad2e4ce94f0bcaa59e599171b654cbfe6bc0b6aa715e,51683.14285715,2
89181.11686291,537312cc0c0fa304be6405c482eb02b2b6f9602604991e36d9d17e886e9af377,442972.43816255,4,2235266,e1fcbd68dc0643d8cd5aff4b9021f29c3ef5fe1eb7c74e47103ca68ff5f5021a,10102b6a52471bd249814523ad3babd0df8e74e2c5e38d9fae331ce32e06003e,a0700fc11972fd003c454c56c59861c06c8f2d5a015f03cb578596d18a50a390,353791.32129964,2
89181.11686291,537312cc0c0fa304be6405c482eb02b2b6f9602604991e36d9d17e886e9af377,442972.43816255,4,2235266,e1fcbd68dc0643d8cd5aff4b9021f29c3ef5fe1eb7c74e47103ca68ff5f5021a,10102b6a52471bd249814523ad3babd0df8e74e2c5e38d9fae331ce32e06003e,e48174c93e558e46db3db4951504be452ffd89367c9a5cb3f72671f1a8173140,353791.32129964,1
217502.65398988,537312cc0c0fa304be6405c482eb02b2b6f9602604991e36d9d17e886e9af377,442972.43816255,4,2235266,e1fcbd68dc0643d8cd5aff4b9021f29c3ef5fe1eb7c74e47103ca68ff5f5021a,10102b6a52471bd249814523ad3babd0df8e74e2c5e38d9fae331ce32e06003e,6e4f4817f829cf5a369b717d1c65f963ca1349b960759f4a2a1f24a274267276,225469.78417267,3
96872.11939582,2062084e49d0f4d0bc61d378de7213a8ead9cc04605017b75c9ef7dbf993ffdc,96872.80714286,3,2235256,be753a2718ed212c9f86f518da4da5081ddee34489bac657dd394a2f1738366e,1aaaf1639ee06daa074b5382f38202c5283f3b2bf1b79c2ad8815448794b5ffe,19264a9cad2a426ed57788247a662197247b6f19f2737551dcd645e1bc7da210,0.68774704,2
51464.10098536,6a2f5da580314bb5425e06644b641b1abbdc7c8f8e5e90d222cda03f335b33b8,51464.78873240,4,2235256,be753a2718ed212c9f86f518da4da5081ddee34489bac657dd394a2f1738366e,1aaaf1639ee06daa074b5382f38202c5283f3b2bf1b79c2ad8815448794b5ffe,19264a9cad2a426ed57788247a662197247b6f19f2737551dcd645e1bc7da210,0.68774704,2
6.43991254,d98b2f07f8c34a5f136e728341abe3865bbc7fe021e765ae93b969cee960b77d,7.12765958,9,2235256,be753a2718ed212c9f86f518da4da5081ddee34489bac657dd394a2f1738366e,1aaaf1639ee06daa074b5382f38202c5283f3b2bf1b79c2ad8815448794b5ffe,19264a9cad2a426ed57788247a662197247b6f19f2737551dcd645e1bc7da210,0.68774704,2
739.69686835,ff961bf0e906d52feaf67276f2012c6ccdebc367d4d56c2b782fd1d0f4e50347,740.38461539,6,2235256,be753a2718ed212c9f86f518da4da5081ddee34489bac657dd394a2f1738366e,1aaaf1639ee06daa074b5382f38202c5283f3b2bf1b79c2ad8815448794b5ffe,19264a9cad2a426ed57788247a662197247b6f19f2737551dcd645e1bc7da210,0.68774704,2
739.69686835,89c223c1499e1d0dd809237a9dcc5975a752244c02b1cb3192e3f0370e20bc2b,740.38461539,5,2235256,be753a2718ed212c9f86f518da4da5081ddee34489bac657dd394a2f1738366e,1aaaf1639ee06daa074b5382f38202c5283f3b2bf1b79c2ad8815448794b5ffe,19264a9cad2a426ed57788247a662197247b6f19f2737551dcd645e1bc7da210,0.68774704,2
217502.65398988,34655a7bd9cf948c815fb61cf3c096722c921698e7b8e696d1da58e5d583e44e,442972.43816255,3,2235239,d013a2bef346053bd7f4e0f05fad662e74ed46a792766d933ff9072aea4dc085,6cd6ce02de0b3ad44c270e318c3ae39c9a7b197a8bbaad3476aa390e2a01ba19,98d8d8ffe686d0d4f052dc73677aee68a6ab68a53b5ddfa4add9e4a6c989119f,225469.78417267,2
89181.11686291,34655a7bd9cf948c815fb61cf3c096722c921698e7b8e696d1da58e5d583e44e,442972.43816255,3,2235239,d013a2bef346053bd7f4e0f05fad662e74ed46a792766d933ff9072aea4dc085,6cd6ce02de0b3ad44c270e318c3ae39c9a7b197a8bbaad3476aa390e2a01ba19,bdfb80adc57588c639ee536d3857eafba0ad7d56ff8dffa0011fc164b895a19b,353791.32129964,1
98790.40511011,54afefc26a7b450fc777557525a4c00047ec61035b6c13d68f38295cb3d595c2,98791.09285715,3,2235234,3775aee1e741c1d454bcb85ef83ec66cdd981abd28126e5de62ed27266827cb3,3e58d8231fcb9f08f142cfe1a9928a1e9ed99ade84283875ce7de24bd730929a,374e75af5cd5bf3591c93a422ac264a84d6abd3815328084943cb418348ca108,0.68774704,2
8.59140491,10d4a2ef9510f0f766abd82136ffe68e71897ced8c7224e905c955e908f10626,9.27915195,11,2235234,3775aee1e741c1d454bcb85ef83ec66cdd981abd28126e5de62ed27266827cb3,3e58d8231fcb9f08f142cfe1a9928a1e9ed99ade84283875ce7de24bd730929a,374e75af5cd5bf3591c93a422ac264a84d6abd3815328084943cb418348ca108,0.68774704,2
1.45511011,801bb73b7e3ccebaca53cca5c1ce6bd862499955f081119959582320eea6259d,2.14285715,32,2235234,3775aee1e741c1d454bcb85ef83ec66cdd981abd28126e5de62ed27266827cb3,3e58d8231fcb9f08f142cfe1a9928a1e9ed99ade84283875ce7de24bd730929a,374e75af5cd5bf3591c93a422ac264a84d6abd3815328084943cb418348ca108,0.68774704,2
363.34771396,426cb33bfbeeea75d502221ed748df4180e0f53189c96c2e2bb334842c9c4bcf,364.03546100,6,2235234,3775aee1e741c1d454bcb85ef83ec66cdd981abd28126e5de62ed27266827cb3,3e58d8231fcb9f08f142cfe1a9928a1e9ed99ade84283875ce7de24bd730929a,374e75af5cd5bf3591c93a422ac264a84d6abd3815328084943cb418348ca108,0.68774704,2
51464.10098536,0ed90f5796a5187a605b3a564a2dab4e40e84741bb61c7a1afe587bb0fe0eefc,51464.78873240,4,2235234,3775aee1e741c1d454bcb85ef83ec66cdd981abd28126e5de62ed27266827cb3,3e58d8231fcb9f08f142cfe1a9928a1e9ed99ade84283875ce7de24bd730929a,374e75af5cd5bf3591c93a422ac264a84d6abd3815328084943cb418348ca108,0.68774704,2
8.59140491,274a2f5df6b7bddaaae8b8aee20324a721f6cbe42bc3ac904d6f25941e92cbcc,9.27915195,12,2235234,3775aee1e741c1d454bcb85ef83ec66cdd981abd28126e5de62ed27266827cb3,3e58d8231fcb9f08f142cfe1a9928a1e9ed99ade84283875ce7de24bd730929a,374e75af5cd5bf3591c93a422ac264a84d6abd3815328084943cb418348ca108,0.68774704,2
731.02147282,41afaf0e8c2795b99b63adba24faf1b193a6be61538ada239025645de6704075,731.70921986,5,2235234,3775aee1e741c1d454bcb85ef83ec66cdd981abd28126e5de62ed27266827cb3,3e58d8231fcb9f08f142cfe1a9928a1e9ed99ade84283875ce7de24bd730929a,374e75af5cd5bf3591c93a422ac264a84d6abd3815328084943cb418348ca108,0.68774704,2
149.20624590,b7209c7da00dade2cfd9dac65ec2cbe8412c881160346e27abd3d6aa6c097a82,149.89399294,8,2235234,3775aee1e741c1d454bcb85ef83ec66cdd981abd28126e5de62ed27266827cb3,3e58d8231fcb9f08f142cfe1a9928a1e9ed99ade84283875ce7de24bd730929a,374e75af5cd5bf3591c93a422ac264a84d6abd3815328084943cb418348ca108,0.68774704,2
149.20624590,c030353ca612a3af3fc111862e6ac521c7876ad4edbd91ca6cb5ec8ad18af307,149.89399294,7,2235234,3775aee1e741c1d454bcb85ef83ec66cdd981abd28126e5de62ed27266827cb3,3e58d8231fcb9f08f142cfe1a9928a1e9ed99ade84283875ce7de24bd730929a,374e75af5cd5bf3591c93a422ac264a84d6abd3815328084943cb418348ca108,0.68774704,2
96872.11939582,fc78db63294ca487c74f442eb324736493e63a36fad1b33771ce15422509cc11,96872.80714286,3,2235232,21745c5d4c7a61397a0269cebc0fcc6a3bde352e0a2f420b0e89be0116ebca19,13107e8cb4dd76ff34e898f3a733fc57a5151b592d7b400dfaf7c3f0c70953e2,f597bea3e6e246eb1e3f1491e07cf7582418d04669c0b3e8b1d0df38934bac78,0.68774704,2
51464.10098528,e2d3b5ff1a8989d26323fbb99403c33298fdf64b5a01326c1aa49fefb71b754b,51464.78873232,4,2235232,21745c5d4c7a61397a0269cebc0fcc6a3bde352e0a2f420b0e89be0116ebca19,13107e8cb4dd76ff34e898f3a733fc57a5151b592d7b400dfaf7c3f0c70953e2,f597bea3e6e246eb1e3f1491e07cf7582418d04669c0b3e8b1d0df38934bac78,0.68774704,2
89181.11686291,c85383d57ab99331745d7ca9915c08759069e07c0a7ba2dc818b28a36d401e51,442972.43816255,4,2235215,e73067f7e9dee8ce03d3fe9a22513524421a9c6060b2d815bcc83cff980db5ee,c6b8da3b75fdf74599500d3f15dc833fc0835826cf8f34add8561fff52d6f94d,a2430e8c788a956a078c7b780e0aebac818166fa13aadf00485184bb6829f2b1,353791.32129964,2
217502.65398988,c85383d57ab99331745d7ca9915c08759069e07c0a7ba2dc818b28a36d401e51,442972.43816255,4,2235215,e73067f7e9dee8ce03d3fe9a22513524421a9c6060b2d815bcc83cff980db5ee,c6b8da3b75fdf74599500d3f15dc833fc0835826cf8f34add8561fff52d6f94d,6cf6e408242df6176debef6d4e50af6a7c296181c280188058f26e46948af54b,225469.78417267,3
89181.11686291,c85383d57ab99331745d7ca9915c08759069e07c0a7ba2dc818b28a36d401e51,442972.43816255,4,2235215,e73067f7e9dee8ce03d3fe9a22513524421a9c6060b2d815bcc83cff980db5ee,c6b8da3b75fdf74599500d3f15dc833fc0835826cf8f34add8561fff52d6f94d,f58834d910d7390f29ee25d32e1f936aba5771ccd29fe3b7a1ff25ea33ea13ac,353791.32129964,1
7442136.10087191,40e24f7ad88ba5281ccac8db9d23e7aa8dd7d81aabf7435d5acc535b65b72122,10421272.79151940,4,2235212,feed5c82b201e26d772fa7707a863a43a6824746a320a387f48ccede651b2939,1a78f32b584a95b1e2b7a5844ba3d22b4efa556e8456291dce148b98927cd73f,1c4ed8201472e82738534c0cae06b0b6bf87732ef34b8156e33e5c2fbaf65db9,2979136.69064749,3
3145828.29368181,40e24f7ad88ba5281ccac8db9d23e7aa8dd7d81aabf7435d5acc535b65b72122,10421272.79151940,4,2235212,feed5c82b201e26d772fa7707a863a43a6824746a320a387f48ccede651b2939,1a78f32b584a95b1e2b7a5844ba3d22b4efa556e8456291dce148b98927cd73f,66d2406a3168e89fa7b3e5ec40eb09331816496dfc06b9d3d99ed97c0f43140b,7275444.49783759,2
